id,image data,nlp data,num_data,revenue
2111,19918660,19641178,264516020,361832400
2112,6037998.5,8141749.5,3425083,24760338
2113,17791844,11973121,8598870,25000000
2114,4481779,12106557,29364588,37930465
2115,13458538,20919502,156994020,242295562
2116,18521934,9355927,34672230,185260553
2117,917333.25,1598010.1,383593.5,4
2118,10733304,16250214,20610680,10011050
2119,785044.4,17027460,4590841.5,2346150
2120,13351324,13472776,46339210,60000000
2121,15280348,10885638,164623260,161025640
2122,12912912,2661554.8,1901094.6,166775
2123,12798460,4810862.5,17880938,45742101
2124,12181065,8566617,60274652,77068246
2125,11421397,16391949,280422460,164508066
2126,22703122,36179596,860062600,863416141
2127,16353293,24254958,110921610,93375151
2128,16006542,9495942,7897724.5,8373585
2129,13927056,1245372,314386.22,13983
2130,16448117,19712504,50457132,78378744
2131,9449956,9488242,68658296,129000000
2132,13466452,22664818,47215784,99965753
2133,19344328,12788016,18352582,11087569
2134,24754760,15358662,324374750,300257475
2135,14668247,24811658,774523000,1045713802
2136,22591376,10872072,8950113,11567217
2137,4660983,7121173.5,6989149.5,1037335
2138,2945580.2,21542692,6624696.5,9700000
2139,17557140,16873296,119619120,105200903
2140,9666022,14425657,2077629.9,4291965
2141,13096149,17461470,126947540,84025816
2142,11995938,9856935,23388828,4905000
2143,6662064.5,13217902,6408252.5,15179302
2144,4643626,2538734.8,1243076,551281
2145,10439620,18210424,15080916,22433275
2146,4512348.5,752546.3,265082.06,181107
2147,10304068,7810281,42724052,33395426
2148,17689240,6379227.5,4123929.5,22707064
2149,15476411,27787844,53461236,138259062
2150,15367420,6503445.5,1709723.6,3919731
2151,16470035,23673496,18176368,13670688
2152,19021784,17488588,19267416,20342161
2153,10870337,12231840,3271014,519204
2154,8690322,6828875,2810039.5,9713500
2155,10173667,14486579,14053465,19800000
2156,24358488,21868654,94055330,75715436
2157,8784531,13203712,65758904,52287414
2158,13096693,12470674,100208710,34808403
2159,6098665,8382531.5,11996628,76578641
2160,11733295,14994930,4428365,17671101
2161,15436277,16486685,65262428,153083102
2162,3709859.8,11853653,4014727.2,38290723
2163,13138706,5881154,7906750.5,185898
2164,12266101,15276808,147711600,101134059
2165,6589850.5,9501650,19666218,10076790
2166,8724634,23505148,63185776,60209334
2167,18624008,14930511,288113280,362000072
2168,13699248,7873625.5,2454123.8,2500431
2169,18859060,16600555,4831446,23800000
2170,7873473,4945653,26745038,15656193
2171,2240508,7200328.5,597528.8,71904
2172,9980029,24447668,48153916,133000000
2173,3800159,6600172.5,855534.44,9500000
2174,6688649.5,291719.66,60916.027,37598
2175,18059160,18439422,16895114,17336370
2176,1343686.6,2714279,7343014.5,3897799
2177,22307570,11546959,43338490,61141030
2178,5290527,11089912,37784372,60427839
2179,19018338,14147696,82813880,27642707
2180,14885822,21307916,111823510,156822020
2181,14117496,16038063,11254635,43579163
2182,9452280,21147056,95852030,32287044
2183,2986319,12162955,2253792.8,918239
2184,8682606,8156660.5,10016479,18000000
2185,14027215,12010692,54183850,7191399
2186,1037829.1,1407347.4,869159.56,176153
2187,7503683,14295576,7779254.5,3193102
2188,7034620,13648392,3471530.8,1980338
2189,1166876.9,11596195,2135515.8,3200000
2190,5685588,11876476,13788377,2270000
2191,7606281,14270329,37182876,48190704
2192,18076110,7688365.5,44775812,156844753
2193,20166362,12800050,10494262,1461989
2194,8393557,8767153,46529690,93282604
2195,2029773.4,13228261,599250.2,346297
2196,9260809,2068055.8,4128541.2,773228
2197,9955814,8377733,3384719,6800000
2198,5896312,1337482.2,5047414.5,179000
2199,3479072.2,11126392,48649560,33889159
2200,18783564,22005728,195424640,280000000
2201,20196286,6710347.5,363313.9,6147
2202,14377791,20911066,132117240,182379278
2203,10812712,647724.3,309594.12,1896244
2204,20788854,17675978,52244540,28169671
2205,10990345,9884095,94912190,98410061
2206,11558174,12086892,13250552,18253415
2207,9087924,18877620,151353740,261317921
2208,18734970,16539344,8615109,6698361
2209,11413659,28421728,691234940,961000000
2210,2768860.8,5826135.5,1033015.3,29326868
2211,14089596,12385115,3360005.2,136400000
2212,17944726,12999273,9654917,32204030
2213,1676326.1,2367710.5,12103114,67872296
2214,9221340,8114853.5,5226171,10903846
2215,12858227,7465911.5,71932700,105610124
2216,12779619,3808704.2,5801921.5,5659286
2217,9129418,11745154,68482820,196781193
2218,10364433,17490574,20084760,7659918
2219,10273682,787058.25,1969172.1,2357852
2220,3438863.5,3893919.2,2913141.5,8220215
2221,13372178,8622024,641822.94,4040588
2222,12391837,11415336,50164336,50000000
2223,2843635.5,10174866,15062506,103166989
2224,904177.44,3006897.8,4409870,536364
2225,3303840,14056351,4470224,7800000
2226,2733013,18736734,2610317,8000000
2227,13906747,18432684,182089550,363164265
2228,20411036,7375208,23740722,56298474
2229,2288430.5,14251505,1670770.4,5099316
2230,592312.06,7300737.5,2361970.2,9132000
2231,13316410,9570238,15598349,3533227
2232,7899296,16624081,4551032.5,23450000
2233,6577729.5,16725968,53331780,55583804
2234,9676662,11083480,329520.34,771499
2235,11184224,5604354.5,10129276,1400000
2236,8551877,8318108.5,3802453,8212430
2237,383505.97,5765674,865173.1,2691899
2238,514327.22,7767466.5,5654038.5,5820015
2239,17665284,14988278,18789450,91000000
2240,4112285.2,5110499,14676098,572809
2241,20442840,18923944,45784140,41744718
2242,6329477.5,16955772,99729840,132820716
2243,9330445,11952221,11908109,110879513
2244,8985819,8782469,42748444,85306374
2245,2807176,14585284,81555304,30411183
2246,7944843,9457355,2783449.5,4417667
2247,24043402,16496343,85484560,31327899
2248,15776089,17156604,97157630,102984862
2249,9898909,8796478,24902114,30226144
2250,13598260,2746876.2,879631,228136
2251,3790025,4032529.2,1337221.9,8
2252,12935321,14247331,42802936,108047131
2253,7855232,8222219,443796.72,307076
2254,6050520,3260163,6426082,53191886
2255,11264803,13532652,1175264.6,100
2256,20597630,1064578,279766.56,138000
2257,21344066,13051503,7213997.5,49084830
2258,18384932,15724727,124715450,113493481
2259,2409870,5516165,1162948.2,1829917
2260,9181391,5930660,438833.97,111731
2261,15177488,8380009.5,1668185.4,4557214
2262,7459245.5,18742920,83914800,19701164
2263,769653,9810518,1272935.8,7965
2264,10750853,8928953,29219198,216614388
2265,293379.38,889364.4,893728.9,500000
2266,9764757,11266838,166729310,374111707
2267,9089825,7265233,271920.44,90508336
2268,11619804,12878811,8806280,73276047
2269,7302193,9428513,149562990,287553595
2270,1705626.6,6525723.5,7123746,3000000
2271,8489475,5540246.5,801112.7,3764219
2272,12812383,1973389,1874728.4,1007962
2273,22265622,11218993,36673110,21706101
2274,6693729,14067351,124077760,205754447
2275,14990550,5939903,11662545,21786738
2276,3548657.8,17764710,8175047.5,37473
2277,12601543,4987186.5,2154334.8,292279
2278,26328408,18929874,100549950,7103973
2279,8734956,11377405,5353637.5,31609243
2280,14745191,18078002,5127527,3696232
2281,9701430,16197725,7426463,7985929
2282,4604015.5,15290426,33055876,40940662
2283,5572304.5,9541590,318974.62,3903479
2284,17436100,21449610,17880912,68000000
2285,2316141.2,5549157.5,1387566.1,1200398
2286,24452454,19733940,147639090,152930623
2287,14710217,9654304,2774760.5,1500000
2288,17589082,4051991.2,525823,6101904
2289,15018349,19721528,8144455.5,71368
2290,4912176,7171320.5,87139870,87055349
2291,21849526,19999792,6993918.5,1686429
2292,4640277,2161771.2,536216.56,50656
2293,7822528.5,7484786.5,208367710,20497844
2294,950550.4,4072583.2,2721284.8,147542
2295,308248.7,322452.97,75252.2,5255
2296,5070754,22790970,192007680,188133322
2297,10180196,24294854,173389390,297138014
2298,3007916,1311658.1,454321.4,179943
2299,12148920,13041008,293844670,264118201
2300,13602290,6628527,6099040,8176544
2301,509319.5,319835.62,481312.03,1110566
2302,5657214,317923.94,774178.06,65335
2303,5993833.5,13279258,50952480,53267000
2304,16637176,19702004,101082344,390493908
2305,13093143,17061970,48564756,51680201
2306,27839190,10865561,8390531,41162041
2307,9420439,1798570,2003331.9,1246141
2308,7699555,8956414,3705803,1277401
2309,12167530,5667417.5,141177060,26589000
2310,16658555,6526406,5806841.5,7900000
2311,13887231,11350617,36752604,63833449
2312,1193621.6,3679076.2,532201,3117985
2313,10355794,1132281.4,11341803,114956699
2314,6796238.5,8867556,1499691.8,455815
2315,11732114,11120498,7863051.5,5483299
2316,13346790,13765851,25637204,43455230
2317,8733353,10476294,36767830,41895491
2318,16147734,11832129,34169000,33208099
2319,4254591.5,5619422.5,2592452,3566225
2320,5957620.5,10972550,3252487.5,21170563
2321,7145154.5,13118343,4666360,4905000
2322,21779038,27405268,398094850,1123746996
2323,2366593.2,523603.2,643208.8,7940
2324,26030664,15965892,106174450,132274484
2325,6366240,13317979,134955170,173013509
2326,19078992,27007986,724096700,783112979
2327,12581206,16548708,73440070,73326666
2328,20166958,12844826,59310110,30353232
2329,3578251.8,4774467.5,819137.44,4820000
2330,10755392,7340338.5,2178371.5,81381
2331,11786950,6339751,9963122,35057696
2332,7616524,1631949.1,7094018,111996
2333,5728557,23416348,31417022,111584787
2334,9553540,14082041,8090209,22896728
2335,1205290.5,1509161.9,1157268.4,263404
2336,6426829.5,13985674,8438923,66132626
2337,4335748,7352761.5,5421256.5,8362969
2338,6194589.5,20157322,641747460,100853753
2339,675852,12567381,2133409.2,7100000
2340,3498071.5,14441993,43297828,29359216
2341,17265218,12112471,15420470,72527595
2342,6214042,2900051,3450943.2,5330000
2343,1184723.5,8548499,1569617.2,2400000
2344,16816996,16035535,59123588,17800000
2345,2174360.8,9713038,5432510.5,13022756
2346,19664536,16219809,31413846,50100000
2347,17679404,16838622,83651880,230698791
2348,6866285,10252234,2121527.5,5262047
2349,11977259,12886987,87074870,441306145
2350,3742529,15453568,43529864,38505009
2351,2692912.8,18476648,188719460,333000000
2352,22059760,14309282,4955832.5,79666653
2353,14818574,14651563,18604992,13000000
2354,5454842,17550420,9582017,31179516
2355,5575451.5,11828817,282723940,23875127
2356,13660574,11337809,96285030,17218080
2357,18814648,27597068,559108300,662845518
2358,5897240.5,2868123.5,1571648.6,370668
2359,1520285.8,8097652,2125609.5,6029824
2360,13017538,7488083,1076116,939101
2361,12546357,2321906,9543675,12000000
2362,8407014,774006.1,209508.16,35022
2363,18016826,9637721,32613698,58620973
2364,18742806,21276862,74193680,160602194
2365,21785260,3366836.8,1539237.6,794452
2366,16929622,15961085,7906791.5,59700000
2367,7557080.5,12063246,2498779,27734391
2368,265354.2,9704594,299520.9,7865
2369,19989902,12213837,92134220,154937680
2370,22434372,16307581,272697470,301000000
2371,1442843.5,5268895,841953.56,28460702
2372,4708600,13499476,60205148,129540499
2373,14901346,12224336,48659744,87100449
2374,13106285,11749116,15484121,52604
2375,9655319,8251490.5,75791560,95673607
2376,1191871.4,2112616,2957896.5,11100000
2377,5062737.5,18216678,48127344,92991835
2378,8528170,12659336,3824463.8,9789900
2379,13327860,9534005,5454585.5,6086508
2380,13889564,4215452,9105978,9304609
2381,3847271.2,2111348.2,401897.03,494506
2382,3444221,719387.7,2372551.2,18124262
2383,284816.53,5228256.5,312638.12,3
2384,912571.1,4137642.5,177146.28,671
2385,26692972,21354916,10895698,25893810
2386,9814707,17209402,10837121,21700000
2387,19408766,22671368,224757310,886686817
2388,14199321,6469200,38519860,95714875
2389,9476302,8904524,6450666,20000000
2390,1005951.4,7840490,2154361.8,10000000
2391,10184321,13987162,33796540,141195658
2392,2263583.8,8140105,7728040.5,7338987
2393,4889794,8785593,1910836.4,694438
2394,30779454,18995254,134531340,147934180
2395,8853071,1343837.4,727228,248392
2396,4845124.5,14487957,94355380,204594016
2397,8372590.5,20087728,131176300,309492681
2398,5428586,5023806.5,10105933,20275812
2399,5059616.5,9057903,456684.97,15
2400,1665960.1,3823550.2,2674100.8,688510
2401,12164820,13546164,112021840,37000000
2402,16940518,22185680,136052930,170268750
2403,15207660,9922289,61139970,15691192
2404,16304892,18883542,121806984,154026136
2405,2771992.5,5245509,757482.6,3003
2406,12891602,7295787.5,50649400,65046687
2407,539194.1,4579571,1430325.6,1884814
2408,11723109,10959162,3359292.8,4409328
2409,14219459,13021000,33668096,48814909
2410,6181792,17372434,14413963,18599102
2411,6859291,11243739,176304750,223664608
2412,10365987,14450418,58376290,44806783
2413,9515237,1518693,651574.6,660537
2414,2195622,13803040,3849909,61801971
2415,14628203,5171864.5,10419071,23202734
2416,10570368,4833266.5,4610557.5,6341684
2417,22111144,16710753,40187150,4000000
2418,30550396,13379175,62344830,113374103
2419,9296775,6759384.5,45462210,141047179
2420,17602074,10908636,3634090.2,4100000
2421,6189108.5,8613368,891899.94,11576431
2422,7364906.5,11071472,8178002,6347072
2423,743726.9,2517017,231098.38,500000
2424,17606958,17714046,73703300,73648228
2425,17655146,11938474,12050549,28061343
2426,690324.25,6280317,359924.2,1334173
2427,14261432,352771.62,168444.14,1347988
2428,7640755.5,8603608,11296600,34585416
2429,6423335,23292448,5774646,19158074
2430,6865550,11210328,592188.3,10000000
2431,16144266,18865364,114062504,320170008
2432,6327846.5,11333335,2997737.8,580527
2433,14479354,1341522.9,5261574.5,32
2434,5012563.5,3378179,2772035.8,104507
2435,12590827,15211308,13243280,3956913
2436,14852465,9005624,7026958.5,3376375
2437,15017723,17589012,217946050,325756637
2438,3589420.5,7627615.5,11626936,40084041
2439,6744724.5,16130034,51696890,26199517
2440,9537320,13915648,80400696,56308881
2441,16704286,12663080,1920617.2,14418922
2442,13299349,26501316,82223910,106303988
2443,15156844,16046402,223471220,698491347
2444,5780390,3704774,1617483.8,694497
2445,11998993,20328344,17054802,32155047
2446,1723583.9,20199288,6339833.5,10400000
2447,8905657,12175483,121867530,231411584
2448,5876966.5,13071903,39059184,56359980
2449,7427278.5,7671906.5,31976628,36779296
2450,7899603,5916424.5,7005746,1300000
2451,9074450,8049435.5,1036871.25,523511
2452,22682196,6313859.5,63224640,95404397
2453,21109368,6836428,6389097,1914166
2454,16196981,16508077,115494160,44000000
2455,9129072,15613199,268427550,549368315
2456,16445456,3298791.5,3463242,6856989
2457,8330192.5,4070252.2,2692656,587615
2458,18315402,9671182,5767917.5,3295624
2459,17495048,24038612,179316600,268426634
2460,3531767,7585218.5,33823216,82466670
2461,12248134,3258564.8,349111.12,240093
2462,17359436,19462572,28427360,6212282
2463,12111296,288050.22,347816.47,106498
2464,11554876,8759866,60338010,424208848
2465,18409196,8852042,13230849,6928068
2466,11396847,11393693,60997776,26250020
2467,11528268,10613701,21202052,41382841
2468,19369422,14607075,24134038,14048372
2469,16857438,21378680,133953384,78382433
2470,3183472.5,7145725.5,3504458,15014674
2471,13259331,13575038,19566958,14010832
2472,21959224,27637762,294309660,331926147
2473,17523468,2614750.2,4026384.2,150277
2474,637134.44,1334024.1,4705826,79
2475,16303188,17033118,262244420,373552094
2476,19871536,20997838,89131944,212385533
2477,1698868.6,7509305.5,1596412.9,19131000
2478,2738020.8,13525757,43629450,68729358
2479,6270052,17426482,85776750,56702901
2480,13397508,4618406.5,2793149.8,18800000
2481,14431410,8844226,72160200,51148651
2482,12649598,25198798,86097990,56681566
2483,5920278,471113.38,593914.2,48911
2484,5962106,11949568,16124110,30399676
2485,32653728,23273096,257960980,362637473
2486,12314204,24921070,168796690,93945766
2487,3164761.8,3810450.5,8615017,2948386
2488,13120501,13873069,143022910,102391382
2489,4869994.5,15732560,75509070,40120144
2490,7880690.5,7036757.5,1138661.9,6
2491,683487.75,2069221.1,337058.1,10474
2492,9952022,9078055,301407.56,2861020
2493,1367459.9,9383649,5411953,8679814
2494,689907.3,1709855.5,209150.48,99303
2495,27262642,2556799.2,5058289,3200000
2496,14251081,11357902,7598717.5,605562
2497,17297658,17033924,87543496,41954997
2498,13115972,6748878,2818537,2294357
2499,18602648,10694266,58526250,160638883
2500,18627144,10624184,9672196,19829957
2501,18940442,9425485,1616504.4,8887603
2502,11590383,10352447,37234260,28215918
2503,18967178,14344166,26448454,49364621
